Level 1,Level 2,Level 3,Level 4,Level 5,Content
第4章  信息检索,第3节 查询扩展模型,6基于语义概念查询扩展,概念语义空间：主要是用来确定语义关系的，现主要形式有分层组织结构，领域本体，语义网，语义词典,,
第4章  信息检索,第3节 查询扩展模型,6基于语义概念查询扩展,查询语义提取操作：,,
第4章  信息检索,第3节 查询扩展模型,6基于语义概念查询扩展,同义扩展操作,,
第4章  信息检索,第3节 查询扩展模型,6基于语义概念查询扩展,细化扩展操作,,
第4章  信息检索,第3节 查询扩展模型,6基于语义概念查询扩展,泛化扩展操作,,
第4章  信息检索,第3节 查询扩展模型,6基于语义概念查询扩展,实例化扩展操作,,
第4章  信息检索,第3节 查询扩展模型,6基于语义概念查询扩展,抽象化扩展操作,,
第4章  信息检索,第3节 查询扩展模型,6基于语义概念查询扩展,思想：首先建立语义空间，从中提取出与用户查询语义相似或相关的词，实现对用户查询的语义扩展。,,
第4章  信息检索,第3节 查询扩展模型,6基于语义概念查询扩展,现在很多人利用统计共现概率的方法计算查询词的相关词，从而实现查询扩展。在这个过程中，有些还加入反馈技术，调整查询词，使扩展后的查询词更符合用户的需求,,
第4章  信息检索,第3节 查询扩展模型,6基于语义概念查询扩展,我们可以将基于语义词典的查询扩展与反馈技术融合，在根据语义词典计算相似度和相关度的过程中，加入用户反馈因素。,,
第4章  信息检索,第3节 查询扩展模型,6基于语义概念查询扩展,第一步：在初次查询中，利用传统的词语相似度、相关度计算方法，计算出指定数量的扩充词，实现初次扩展。,,
第4章  信息检索,第3节 查询扩展模型,6基于语义概念查询扩展,第二步：利用初次扩展后的查询词，进行初次查询，得到中间结果。,,
第4章  信息检索,第3节 查询扩展模型,6基于语义概念查询扩展,第三步：根据用户反馈信息，进行扩展调整，在语义计算公式中加入反馈因素，重新计算出与原查询相似或相关的词语，进行二次检索。,,
第4章  信息检索,第4节 网络爬虫,,,,
第4章  信息检索,第4节 网络爬虫,Crawler ，即Spider（网络爬虫），其定义有广义和狭义之分。狭义上指遵循标准的http 协议，利用超链接和Web 文档检索方法遍历万维网的软件程序；而广义的定义则是能遵循http 协议，检索Web 文档的软件都称之为网络爬虫。,,,
第4章  信息检索,第4节 网络爬虫,网络爬虫是一个功能很强的自动提取网页的程序，它为搜索引擎从万维网上下载网页，是搜索引擎的重要组成部分。,,,
第4章  信息检索,第4节 网络爬虫,分类：通用爬虫，爬取互联网上任何基于Http协议的内容，工具：Larbin、Ncrawler，Heritrix、Nutch…。主题爬虫，根据网站自身的属性采用特定的爬取策略，工具包：HttpClient（Java和C#均已携带封装好的类库。,,,
第4章  信息检索,第4节 网络爬虫,1 爬虫基本原理,,,
第4章  信息检索,第4节 网络爬虫,1 爬虫基本原理,网络爬虫是通过网页的链接地址来寻找网页，从一个或若干初始网页的URL开始（通常是某网站首页），遍历Web 空间，读取网页的内容，不断从一个站点移动到另一个站点，自动建立索引。在抓取网页的过程中，找到在网页中的其他链接地址，对HTML 文件进行解析，取出其页面中的子链接，并加入到网页数据库中，不断从当前页面上抽取新的URL放入队列，这样一直循环下去，直到把这个网站所有的网页都抓取完，满足系统的一定停止条件。,,
第4章  信息检索,第4节 网络爬虫,1 爬虫基本原理,另外，所有被爬虫抓取的网页将会被系统存贮，进行一定的分析、过滤，并建立索引，以便之后的查询和检索。网络爬虫分析某个网页时，利用HTML 语言的标记结构来获取指向其他网页的URL 地址，可以完全不依赖用户干预。,,
第4章  信息检索,第4节 网络爬虫,1 爬虫基本原理,如果把整个互联网当成一个网站，理论上讲网络爬虫可以把互联网上所有的网页都抓取下来,,
第4章  信息检索,第4节 网络爬虫,1 爬虫基本原理,而且对于某些主题爬虫来说，这一过程所得到的分析结果还可能对以后抓取过程给出反馈和指导。正是这种行为方式，这些程序才被称为爬虫( spider )、crawler、机器人。,,
第4章  信息检索,第4节 网络爬虫,1 爬虫基本原理,网络爬虫是搜索引擎中最核心的部分，整个搜索引擎的素材库来源于网络爬虫的采集，从搜索引擎整个产业链来看，网络爬虫是处于最上游的产业。其性能好坏直接影响着搜索引擎整体性能和处理速度。,,
第4章  信息检索,第4节 网络爬虫,1 爬虫基本原理,通用网络爬虫是从一个或若干个初始网页的上的URL 开始，获得初始网页上的URL 列表，在抓取网页过程中，不断从当前页面上抽取新的URL 放入待爬行队列，直到满足系统的停止条件。爬虫流程如图1所示：,,
第4章  信息检索,第4节 网络爬虫,1 爬虫基本原理,,,
第4章  信息检索,第4节 网络爬虫,1 爬虫基本原理,图1 爬虫流程,,
第4章  信息检索,第4节 网络爬虫,1 爬虫基本原理,爬虫抓取策略：IP 地址搜索策略；广度优先搜索策略；深度优先搜索策略；最佳优先搜索策略:可能根据主题相似度、反向链接数、PR值等策略。,,
第4章  信息检索,第4节 网络爬虫,2 基于IP地址的搜索策略,,,
第4章  信息检索,第4节 网络爬虫,2 基于IP地址的搜索策略,先赋予爬虫一个起始的IP 地址，然后根据IP 地址递增的方式搜索本口地址段后的每一个WWW 地址中的文档，它完全不考虑各文档中指向其它Web 站点的超级链接地址。,,
第4章  信息检索,第4节 网络爬虫,2 基于IP地址的搜索策略,优点是搜索全面，能够发现那些没被其它文档引用的新文档的信息源；缺点是不适合大规模搜索。,,
第4章  信息检索,第4节 网络爬虫,3广度优先搜索策略,,,
第4章  信息检索,第4节 网络爬虫,3广度优先搜索策略,广度优先搜索策略是指在抓取过程中，在完成当前层次的搜索后，才进行下一层次的搜索。这样逐层搜索，依此类推。,,
第4章  信息检索,第4节 网络爬虫,3广度优先搜索策略,该算法的设计和实现相对简单。在目前为覆盖尽可能多的网页，一般使用广度优先搜索方法。,,
第4章  信息检索,第4节 网络爬虫,3广度优先搜索策略,很多研究者通过将广度优先搜索策略应用于主题爬虫中。他们认为与初始 URL 在一定链接距离内的网页具有主题相关性的概率很大。例题如图1所示：,,
第4章  信息检索,第4节 网络爬虫,3广度优先搜索策略,,,
第4章  信息检索,第4节 网络爬虫,3广度优先搜索策略,图1 例题1,,
第4章  信息检索,第4节 网络爬虫,3广度优先搜索策略,使用广度优先策略抓取的顺序为：A-B、C、D、E、F-G、H-I 。,,
第4章  信息检索,第4节 网络爬虫,4 深度优先搜索策略,,,
第4章  信息检索,第4节 网络爬虫,4 深度优先搜索策略,深度优先搜索在开发网络爬虫早期使用较多的方法之一，目的是要达到叶结点，即那些不包含任何超链接的页面文件。,,
第4章  信息检索,第4节 网络爬虫,4 深度优先搜索策略,从起始页开始在当前HTML 文件中，当一个超链被选择后，被链接的HTML 文件将执行深度优先搜索，一个链接一个链接跟踪下去，处理完这条线路之后再转入下一个起始页，继续跟踪链接。即在搜索其余的超链结果之前必须先完整地搜索单独的一条链。,,
